,date,url
59,2009-12-31 07:48:43,http://www.latribuna.hn/2009/12/31/capitalinos-buscan-estrenos-para-recibir-el-nuevo-ano/
60,2009-12-31 10:07:43,http://www.latribuna.hn/2009/12/31/occidente-hondureno-alarmado-por-sismo-de-guatemala/
61,2009-12-31 10:27:06,http://www.latribuna.hn/2009/12/31/sismo-de-48-sacude-caribe-hondureno/
62,2009-12-31 10:41:51,http://www.latribuna.hn/2009/12/31/honduras-cierra-un-ano-para-el-olvido-y-casi-aislada-del-mundo/
63,2009-12-31 20:37:18,http://www.latribuna.hn/2009/12/31/decomisan-casi-53-kilos-de-pseudoefedrina/
64,2014-03-01 00:00:06,http://www.latribuna.hn/2014/03/01/arriaga-yacaman-hay-algunos-inconvenientes-para-energia-de-guatemala/
65,2014-03-01 00:00:13,http://www.latribuna.hn/2014/03/01/ley-hondurena-se-ha-quedado-corta-en-materia-de-corrupcion-fiscal-del-ramo/
66,2014-03-01 00:00:26,http://www.latribuna.hn/2014/03/01/el-chapo-monto-un-imperio-de-288-empresas-en-mas-de-una-decena-de-paises/
67,2014-03-01 00:00:31,http://www.latribuna.hn/2014/03/01/comunidad-negra-le-pide-al-fiscal-solucionar-problemas-de-tierras/
68,2014-03-01 00:00:36,http://www.latribuna.hn/2014/03/01/la-obra-de-la-linea-1-del-metro-de-panama-el-primero-de-centroamerica-es-entregada-hoy-al-gobierno/
69,2014-03-01 00:00:38,http://www.latribuna.hn/2014/03/01/joh-hara-un-gobierno-movil-y-de-mas-accion-en-el-interior-del-pais/
70,2014-03-01 00:00:40,http://www.latribuna.hn/2014/03/01/empresarios-conocen-el-plan-de-combate-a-la-evasion-fiscal/
71,2014-03-01 00:00:49,http://www.latribuna.hn/2014/03/01/moodys-baja-calificacion-crediticia-de-honduras/
72,2014-03-01 00:00:53,http://www.latribuna.hn/2014/03/01/lucha-contra-el-narcotrafico-es-portada-en-newsweek/
73,2014-03-01 00:01:04,http://www.latribuna.hn/2014/03/01/imparten-clinicas-para-prueba-completa/
74,2014-03-01 00:01:36,http://www.latribuna.hn/2014/03/01/juegos-tradicionales-y-convivencia-familiar-en-el-picacho/
75,2014-03-01 00:01:47,http://www.latribuna.hn/2014/03/01/arranca-marzo-2-2/
76,2014-03-01 00:02:13,http://www.latribuna.hn/2014/03/01/virginia-padgett-en-visperas-de-su-boda/
77,2014-03-01 00:02:29,http://www.latribuna.hn/2014/03/01/en-abril-usuarios-moviles-podran-migrar-de-operadoras/
78,2014-03-01 00:02:39,http://www.latribuna.hn/2014/03/01/capturan-banda-que-secuestro-a-una-mujer/
79,2014-03-01 00:03:49,http://www.latribuna.hn/2014/03/01/caen-pandilleros-tras-matar-comerciante/
80,2014-03-01 00:03:58,http://www.latribuna.hn/2014/03/01/invasion-cultural/
81,2014-03-01 00:04:42,http://www.latribuna.hn/2014/03/01/cine-mexicano-8/
82,2014-03-01 00:05:11,http://www.latribuna.hn/2014/03/01/gerente-de-enee-desde-el-martes-no-suplen-energia/
83,2014-03-01 00:05:17,http://www.latribuna.hn/2014/03/01/interairports-continuara-cobrando-los-dos-dolares-por-revision-de-equipaje/
84,2014-03-01 00:05:24,http://www.latribuna.hn/2014/03/01/congreso-de-ee-uu-amenaza-con-sanciones-a-autoridades-en-venezuela/
85,2014-03-01 00:05:26,http://www.latribuna.hn/2014/03/01/emin-jorge-abufele-llega-a-la-presidencia-de-ccic/
86,2014-03-01 00:05:33,http://www.latribuna.hn/2014/03/01/sindicalistas-de-soptravi-alertas-ante-la-amenaza-de-despidos/
87,2014-03-01 00:05:48,http://www.latribuna.hn/2014/03/01/la-fao-alerta-a-los-gobiernos-sobre-el-crecimiento-de-la-inflacion-alimentaria/
88,2014-03-01 00:06:19,http://www.latribuna.hn/2014/03/01/lady-lee-y-uth-se-unen-para-otorgar-becas-reto/
89,2014-03-01 00:07:04,http://www.latribuna.hn/2014/03/01/transportistas-insisten-en-revision-de-tarifa-urbana/
90,2014-03-01 00:07:48,http://www.latribuna.hn/2014/03/01/en-riesgo-cerca-de-1500-pacientes-por-deuda/
91,2014-03-01 00:09:17,http://www.latribuna.hn/2014/03/01/tribunito-dice-737-2/
92,2014-03-01 00:10:17,http://www.latribuna.hn/2014/03/01/dos-cobradores-se-salvan-de-las-garras-de-la-muerte/
93,2014-03-01 00:10:26,http://www.latribuna.hn/2014/03/01/especies-marinas-huyen-al-cambio-climatico/
94,2014-03-01 00:10:37,http://www.latribuna.hn/2014/03/01/sean-serios/
95,2014-03-01 00:10:38,http://www.latribuna.hn/2014/03/01/alerta-las-autoridades-de-salud-por-un-nuevo-caso-de-lepra-en-el-sur/
96,2014-03-01 00:10:40,http://www.latribuna.hn/2014/03/01/en-un-mes-seria-aplicada-ley-de-derribo-de-aviones/
97,2014-03-01 00:10:43,http://www.latribuna.hn/2014/03/01/oficialismo-en-ecuador-plantea-reforma-constitucional-para-permitir-reeleccion-de-correa/
98,2014-03-01 00:10:44,http://www.latribuna.hn/2014/03/01/campeonato-oficial-inicia-el-dia-del-deportista/
99,2014-03-01 00:10:47,http://www.latribuna.hn/2014/03/01/carlos-roberto-flores-3/
100,2014-03-01 00:10:49,http://www.latribuna.hn/2014/03/01/congreso-nacional-aprueba-el-primer-contrato-de-energia-solar-por-50-anos/
101,2014-03-01 00:10:57,http://www.latribuna.hn/2014/03/01/que-los-imiten/
102,2014-03-01 00:14:46,http://www.latribuna.hn/2014/03/01/ramon-abad-custodio-lopez/
103,2014-03-01 00:15:22,http://www.latribuna.hn/2014/03/01/javier-atala-la-seleccion-se-merece-jugar-a-estadio-lleno/
104,2014-03-01 00:15:23,http://www.latribuna.hn/2014/03/01/oposicion-protesta-contra-violaciones-a-dd-hh-en-venezuela/
105,2014-03-01 00:15:30,http://www.latribuna.hn/2014/03/01/director-de-transporte-todas-las-mototaxis-operan-ilegalmente/
106,2014-03-01 00:18:25,http://www.latribuna.hn/2014/03/01/cafeteando-192-2/
107,2014-03-01 00:19:43,http://www.latribuna.hn/2014/03/01/la-fabrica-de-los-talentos-desperdiciados/
108,2014-03-01 00:20:37,http://www.latribuna.hn/2014/03/01/largas-colas-en-supermercados-de-tachira-por-falta-productos/
109,2014-03-01 00:20:54,http://www.latribuna.hn/2014/03/01/marlon-escoto-maestros-y-padres-de-familia-deben-tener-responsabilidad-compartida/
110,2014-03-01 00:23:02,http://www.latribuna.hn/2014/03/01/para-arriba-los-frijoles-y-huevos/
111,2014-03-01 00:23:41,http://www.latribuna.hn/2014/03/01/cambio-climatico-reduce-la-produccion-melonera/
112,2014-03-01 00:25:39,http://www.latribuna.hn/2014/03/01/mejora-rendimiento-academico-en-unah/
113,2014-03-01 00:25:46,http://www.latribuna.hn/2014/03/01/posibles-consecuencias-del-trans-450/
114,2014-03-01 00:29:07,http://www.latribuna.hn/2014/03/01/canteras-vistas-de-reojo/
115,2014-03-01 00:30:05,http://www.latribuna.hn/2014/03/01/la-guerrilla-colombiana-de-las-farc-incorporo-hoy-a-su-delegacion-de-paz-en-la-habana-a-tres-nuevos-negociadores/
116,2014-03-01 00:30:19,http://www.latribuna.hn/2014/03/01/gobierno-aclara-que-no-ha-habido-acuerdo-con-termicas/
117,2014-03-01 00:30:33,http://www.latribuna.hn/2014/03/01/humoradas-sabatinas-01032014/
118,2014-03-01 00:33:13,http://www.latribuna.hn/2014/03/01/pildoritas-633-2/
119,2014-03-01 00:33:18,http://www.latribuna.hn/2014/03/01/cafeteando-200-2/
120,2014-03-01 00:35:50,http://www.latribuna.hn/2014/03/01/sin-jabon-ni-hilo-para-suturas-medicos-en-el-seguro-social/
121,2014-03-01 00:36:11,http://www.latribuna.hn/2014/03/01/por-robo-de-su-bicicleta-se-hizo-boxeador-ali/
122,2014-03-01 00:36:33,http://www.latribuna.hn/2014/03/01/adios-muchachos/
123,2014-03-01 00:43:30,http://www.latribuna.hn/2014/03/01/energia-limpia/
124,2014-03-01 00:49:19,http://www.latribuna.hn/2014/03/01/flamante-iniciativa-en-el-congreso/
125,2014-03-01 00:50:13,http://www.latribuna.hn/2014/03/01/el-burro-hablando-de-orejas/
126,2014-03-01 00:50:52,http://www.latribuna.hn/2014/03/01/como-decia-trino-sean-serios/
127,2014-03-01 00:51:44,http://www.latribuna.hn/2014/03/01/la-peor-lacra/
128,2014-03-01 00:52:58,http://www.latribuna.hn/2014/03/01/olimpico-metropolitano-son-16-anos-al-servicio-del-futbol-profesional/
129,2014-03-01 00:53:42,http://www.latribuna.hn/2014/03/01/sabuesos/
130,2014-03-01 00:54:47,http://www.latribuna.hn/2014/03/01/se-salvaron-por-un-pelo/
131,2014-03-01 00:55:19,http://www.latribuna.hn/2014/03/01/tocoa-de-miedo/
132,2014-03-01 01:00:29,http://www.latribuna.hn/2014/03/01/el-secretario-de-estado-de-ee-uu-john-kerry-y-la-canciller-de-colombia-maria-angela-holguin-encabezan-la-cuarta-sesion-del-dialogo-de-alto-nivel-entre-los-dos-gobiernos/
133,2014-03-01 01:30:59,http://www.latribuna.hn/2014/03/01/venezuela-vive-hoy-el-segundo-dia-de-un-largo-asueto-decretado-por-el-gobierno/
134,2014-03-01 02:00:32,http://www.latribuna.hn/2014/03/01/infop-inaugurara-proximamente-un-centro-de-atencion-en-catacamas-olancho/
135,2014-03-01 02:15:29,http://www.latribuna.hn/2014/03/01/rafael-canales-aspirante-a-la-presidencia-colegio-de-abogados-se-ha-convertido-en-trampolin-politico-que-genera-dictadura/
136,2014-03-01 06:01:54,http://www.latribuna.hn/2014/03/01/panama-espera-culminar-las-obras-de-ampliacion-del-canal-en-diciembre-de-2015/
137,2014-03-01 06:02:21,http://www.latribuna.hn/2014/03/01/precios-de-la-canasta-basica-en-principales-mercados-hondurenos-se-mantienen/
138,2014-03-01 06:03:48,http://www.latribuna.hn/2014/03/01/benedicto-xvi-cumple-un-ano-de-su-renuncia-retirado-del-mundo/
139,2014-03-01 06:04:13,http://www.latribuna.hn/2014/03/01/el-presidente-hondureno-juan-orlando-hernandez-advierte-que-no-tolerara-indolencia/
140,2014-03-01 09:45:59,http://www.latribuna.hn/2014/03/01/cambio-climatico-reduce-la-produccion-melonera-en-honduras/
141,2014-03-01 09:46:18,http://www.latribuna.hn/2014/03/01/mas-de-dos-millones-de-sacos-de-cafe-se-exportaran-durante-la-presente-temporada/
142,2014-03-01 09:47:07,http://www.latribuna.hn/2014/03/01/empresarios-de-nicaragua-rechazan-subir-arancel-a-productos-costarricenses/
143,2014-03-01 09:49:06,http://www.latribuna.hn/2014/03/01/alarmante-indice-de-ninas-embarazadas-se-reportan-el-en-territorio-nacional-hondureno/
144,2014-03-01 10:04:18,http://www.latribuna.hn/2014/03/01/mueren-cuatro-gendarmes-en-un-vehiculo-arrollado-por-un-tren-en-argentina/
145,2014-03-01 10:05:08,http://www.latribuna.hn/2014/03/01/inflacion-de-febrero-en-peru-fue-060-por-ciento-por-alza-de-alimentos-y-electricidad/
146,2014-03-01 10:07:21,http://www.latribuna.hn/2014/03/01/unos-400-venezolanos-se-manifiestan-en-suiza-contra-el-gobierno-de-maduro/
147,2014-03-01 10:08:24,http://www.latribuna.hn/2014/03/01/putin-pide-al-senado-ruso-autorizacion-para-emplear-tropas-rusas-en-crimea/
148,2014-03-01 10:10:25,http://www.latribuna.hn/2014/03/01/honduras-descarta-replicar-la-tregua-con-pandillas-como-en-el-salvador/
149,2014-03-01 10:12:02,http://www.latribuna.hn/2014/03/01/118-millones-en-medicamentos-para-abril-proximo-compra-el-he/
150,2014-03-01 10:21:21,http://www.latribuna.hn/2014/03/01/disponibles-cinco-mil-millones-de-lempiras-para-productores-hondurenos/
151,2014-03-01 10:30:22,http://www.latribuna.hn/2014/03/01/estudio-revela-avances-en-democracia-centroamericana-pero-alza-en-inseguridad/
152,2014-03-01 10:33:37,http://www.latribuna.hn/2014/03/01/empleados-de-la-enee-protestan-por-aprobacion-de-la-ley-de-energia/
153,2014-03-01 10:42:30,http://www.latribuna.hn/2014/03/01/750-mil-dolares-invertiran-en-construccion-de-almacen-de-copeco-en-la-ceiba/
154,2014-03-01 10:50:20,http://www.latribuna.hn/2014/03/01/puerto-rico-y-honduras-abordan-temas-de-cooperacion/
155,2014-03-01 11:00:51,http://www.latribuna.hn/2014/03/01/mas-de-cinco-mil-millones-de-lempiras-para-vivienda-y-produccion-pone-a-disposicion-banhprovi/
156,2014-03-01 11:21:26,http://www.latribuna.hn/2014/03/01/canciller-participa-en-la-vigesimo-quinta-sesion-del-cdh-en-ginebra/
157,2014-03-01 11:22:51,http://www.latribuna.hn/2014/03/01/honduras-muestra-una-fuerte-tendencia-a-incrementar-la-tasa-de-homicidios-segun-estudio/
158,2014-03-01 11:25:50,http://www.latribuna.hn/2014/03/01/salud-declara-alerta-por-incidencia-de-dengue/
159,2014-03-01 11:30:18,http://www.latribuna.hn/2014/03/01/grupos-conservadores-impulsan-en-eeuu-leyes-antigays-en-nombre-de-la-religion/
160,2014-03-01 12:00:42,http://www.latribuna.hn/2014/03/01/alemania-certificara-carreras-tecnicas-impartidas-por-el-infop/
161,2014-03-01 12:30:04,http://www.latribuna.hn/2014/03/01/gobierno-desmiente-a-empresarios-aun-no-hay-acuerdo-para-bajar-costos-de-generacion-de-energia-termica/
162,2014-03-01 12:57:37,http://www.latribuna.hn/2014/03/01/policia-frustra-robo-de-cajero-automatico-en-la-zona-norte-de-honduras/
163,2014-03-01 13:00:28,http://www.latribuna.hn/2014/03/01/inicia-entrega-de-sobres-blancos-en-el-hospital-escuela/
164,2014-03-01 13:08:36,http://www.latribuna.hn/2014/03/01/ley-de-exclusion-aerea-sera-publicada-en-la-gaceta-el-proximo-lunes/
165,2014-03-01 13:15:28,http://www.latribuna.hn/2014/03/01/registran-incrementos-en-los-lacteos-huevos-y-frijoles/
166,2014-03-01 13:20:52,http://www.latribuna.hn/2014/03/01/finanzas-de-honduras-son-estables-segun-agencia-de-calificacion-de-riesgo-fiscal/
167,2014-03-01 13:25:10,http://www.latribuna.hn/2014/03/01/continuan-las-condiciones-secas-en-honduras-segun-el-smn/
168,2014-03-01 14:00:09,http://www.latribuna.hn/2014/03/01/el-vicepresidente-del-senado-ruso-pide-retirar-al-embajador-ruso-de-eeuu/
169,2014-03-01 14:07:39,http://www.latribuna.hn/2014/03/01/se-registra-incendio-en-laboratorio-de-fabricacion-de-medicinas/
170,2014-03-01 14:27:43,http://www.latribuna.hn/2014/03/01/extorsionadores-estan-reteniendo-a-ninos-para-cobrar-impuesto-de-guerra/
171,2014-03-01 14:30:27,http://www.latribuna.hn/2014/03/01/mas-de-un-centenar-de-hondurenos-seran-operados-de-labio-leporino/
172,2014-03-01 14:42:36,http://www.latribuna.hn/2014/03/01/no-existe-justificacion-para-subir-el-precio-del-frijol/
173,2014-03-01 14:43:08,http://www.latribuna.hn/2014/03/01/ucrania-pide-a-lideres-mundiales-hablar-con-putin-para-parar-agresion-rusa/
174,2014-03-01 15:00:41,http://www.latribuna.hn/2014/03/01/cerca-de-400-dolares-por-mes-envia-al-pais-cada-hondureno-migrante/
175,2014-03-01 15:13:14,http://www.latribuna.hn/2014/03/01/previo-a-semana-santa-se-ejecutara-una-inspeccion-minuciosa-de-vehiculos/
176,2014-03-01 15:17:06,http://www.latribuna.hn/2014/03/01/nora-urbina-propuesta-por-sociedad-civil-para-ejercer-el-cargo-de-ombudsman/
177,2014-03-01 15:23:55,http://www.latribuna.hn/2014/03/01/chelsea-estira-su-liderato/
178,2014-03-01 15:30:57,http://www.latribuna.hn/2014/03/01/toma-posesion-nuevo-gobierno-egipcio-en-el-que-continua-el-mariscal-al-sisi/
179,2014-03-01 15:31:46,http://www.latribuna.hn/2014/03/01/continua-el-dominio-de-emilio-y-compania/
180,2014-03-01 15:35:03,http://www.latribuna.hn/2014/03/01/rodriguez-sera-aurinegro-hasta-el-2016/
181,2014-03-01 16:00:59,http://www.latribuna.hn/2014/03/01/la-ucrania-prorrusa-se-levanta-contra-las-nuevas-autoridades-en-kiev/
182,2014-03-01 16:07:18,http://www.latribuna.hn/2014/03/01/es-vergonzoso-que-honduras-compre-energia-a-guatemala/
183,2014-03-01 16:09:50,http://www.latribuna.hn/2014/03/01/ucrania-pone-en-maxima-alerta-las-ffaa-ante-posible-invasion-rusa-de-crimea-2/
184,2014-03-01 18:00:17,http://www.latribuna.hn/2014/03/01/putin-recibe-luz-verde-del-senado-para-enviar-tropas-a-la-crimea-ucraniana/
185,2014-03-01 18:30:40,http://www.latribuna.hn/2014/03/01/obama-consulta-con-asesores-de-seguridad-nacional-sobre-crimea/
186,2014-03-01 19:00:58,http://www.latribuna.hn/2014/03/01/el-club-papa-francisco-estrena-indumentaria-y-se-alista-para-su-debut/
187,2014-03-01 19:04:23,http://www.latribuna.hn/2014/03/01/confianza-plena-en-thomas/
188,2014-03-01 19:05:25,http://www.latribuna.hn/2014/03/01/pm-y-preventiva-recuperaron-unas50-viviendas-que-tenian-maleantes/
189,2014-03-01 19:06:24,http://www.latribuna.hn/2014/03/01/figueroa-tuvo-un-partido-para-olvidar/
190,2014-03-01 19:20:20,http://www.latribuna.hn/2014/03/01/estrangulan-mujer-y-la-dejan-cerca-de-carretera/
191,2014-03-01 19:30:16,http://www.latribuna.hn/2014/03/01/ucrania-pone-en-maxima-alerta-las-ffaa-ante-posible-invasion-rusa-de-crimea/
192,2014-03-01 19:38:35,http://www.latribuna.hn/2014/03/01/dos-indigentes-muertos-a-balazos/
193,2014-03-01 19:45:38,http://www.latribuna.hn/2014/03/01/seis-mujeres-fueron-ultimadas-en-la-reciente-semana/
194,2014-03-01 19:50:30,http://www.latribuna.hn/2014/03/01/rapida-accion-policial-frustra-robo-de-cajeros/
195,2014-03-01 20:00:32,http://www.latribuna.hn/2014/03/01/rubio-da-a-obama-ocho-consejos-para-responder-a-rusia-por-su-invasion/
196,2014-03-01 20:20:34,http://www.latribuna.hn/2014/03/01/vagabundo-que-dormia-ensabanado-le-saca-carrera-a-los-policias/
197,2014-03-01 20:25:09,http://www.latribuna.hn/2014/03/01/caen-tres-pandilleros-con-50-mil-lempiras/
198,2014-03-01 20:30:55,http://www.latribuna.hn/2014/03/01/condenan-a-40-anos-de-carcel-a-8-pandilleros-por-crimen-de-joven-deportista/
199,2014-03-01 20:32:20,http://www.latribuna.hn/2014/03/01/diputado-pide-desalojar-estancos-de-suyapa/
200,2014-03-01 20:40:52,http://www.latribuna.hn/2014/03/01/presidente-salvadoreno-se-sometera-a-nueva-cirugia/
201,2014-03-01 20:43:16,http://www.latribuna.hn/2014/03/01/sigue-la-marathon-del-sufrimiento/
202,2014-03-01 20:48:03,http://www.latribuna.hn/2014/03/01/caravana-opositora-recorre-caracas-en-rechazo-a-la-represion/
203,2014-03-01 20:52:21,http://www.latribuna.hn/2014/03/01/empresas-israelitas-y-una-francesa-interesadas-en-ser-socios-de-hondutel/
204,2014-03-01 21:00:39,http://www.latribuna.hn/2014/03/01/presidente-corte-chilena-fustiga-al-gobierno-por-criticar-fallo-sobre-mapuche/
205,2014-03-01 21:22:27,http://www.latribuna.hn/2014/03/01/una-vida-de-crisis/
206,2014-03-01 21:38:59,http://www.latribuna.hn/2014/03/01/garotas-se-roban-todas-las-miradas-en-carnaval-de-brasil/
207,2014-03-01 21:40:22,http://www.latribuna.hn/2014/03/01/oscar-el-santo-grial-de-hollywood/
208,2014-03-02 00:01:11,http://www.latribuna.hn/2014/03/02/gravity-12-anos-de-esclavitud-y-la-gran-estafa-americana-buscan-gloria/
209,2014-03-02 00:01:17,http://www.latribuna.hn/2014/03/02/ministro-de-seguridad-operara-el-programa-de-los-mas-buscados/
210,2014-03-02 00:01:31,http://www.latribuna.hn/2014/03/02/jovencita-con-tumor-recibe-primeras-ayudas/
211,2014-03-02 00:01:34,http://www.latribuna.hn/2014/03/02/moodys-reconoce-esfuerzos-realizados-en-materia-fiscal/
212,2014-03-02 00:01:51,http://www.latribuna.hn/2014/03/02/templarios-y-su-historia/
213,2014-03-02 00:02:41,http://www.latribuna.hn/2014/03/02/la-integridad-y-transparencia/
214,2014-03-02 00:03:48,http://www.latribuna.hn/2014/03/02/el-don-de-gente-se-adquiere/
215,2014-03-02 00:06:50,http://www.latribuna.hn/2014/03/02/con-la-reserva-del-ihma-enfrentaran-alzas-al-frijol/
216,2014-03-02 00:07:16,http://www.latribuna.hn/2014/03/02/cn-ordenara-bloquear-la-senal-movil-en-centros-de-menores/
217,2014-03-02 00:08:06,http://www.latribuna.hn/2014/03/02/cada-migrante-envia-un-promedio-de-363-al-mes/
